大学,省份,年份,专业,最低分,最低位次,文理科
吉林大学,上海,2024,（饶斌班。新能源汽车与智能网联汽车方向）,570,4158,文科
吉林大学,上海,2024,-,568,4499,文科
吉林大学,上海,2024,含:数学与应用数学,567,4662,文科
吉林大学,上海,2024,（新能源汽车和智能汽车方向）,567,4662,文科
吉林大学,上海,2024,含:物理学,566,4841,文科
吉林大学,上海,2024,含:生物科学,566,4841,文科
吉林大学,上海,2024,（5+3一体化。白求恩第三临床医学院）,566,4841,文科
吉林大学,上海,2024,（涉外法治人才试验班）,567,4662,文科
吉林大学,上海,2024,（匡亚明班。拔尖学生培养基地）,559,6102,文科
吉林大学,上海,2024,按类招生。含:考古学,552,7412,文科
吉林大学,广东,2024,（住宿费：待定；外语语种：英语；办学地点：前卫南区,602,2817,文科
吉林大学,广东,2024,（零起点；住宿费：待定；外语语种：英语；办学地点：,601,2945,文科
吉林大学,广东,2024,（涉外法治人才试验班）（住宿费：待定；办学地点：前,632,507,文科
吉林大学,广东,2024,（住宿费：待定；办学地点：前卫南区）,626,776,文科
吉林大学,广东,2024,匡亚明班,611,1820,文科
吉林大学,广东,2024,匡亚明班）（含汉语言文学,609,2005,文科
吉林大学,广东,2024,（培养国别与区域经济人才；住宿费：待定；特征要求：,604,2582,文科
吉林大学,广东,2024,含经济学,603,2695,文科
吉林大学,广东,2024,含新闻学,603,2695,文科
吉林大学,广东,2024,按大类招生,600,3046,文科
吉林大学,广东,2024,（请非英语语种的考生慎重报考；住宿费：待定；办学地,599,3181,文科
吉林大学,广东,2024,饶斌班）（培养新能源汽车,638,5454,文科
吉林大学,广东,2024,（“5+3”一体化白求恩第三临床医学院；学费：70,628,8314,文科
吉林大学,广东,2024,（住宿费：待定；特征要求：不招单色识别不全者；办学,624,9763,文科
吉林大学,广东,2024,（王湘浩班）（请非英语语种的考生慎重报考；住宿费：,624,9763,文科
吉林大学,广东,2024,（白求恩第一临床医学院；学费：7080元/学年；住,623,10143,文科
吉林大学,广东,2024,（培养眼科学人才；白求恩第二临床医学院；学费：70,621,10939,文科
吉林大学,广东,2024,请非英语语种的考生慎重报考；第三,618,12232,文科
吉林大学,广东,2024,（白求恩第三临床医学院；学费：7080元/学年；住,618,12232,文科
吉林大学,广东,2024,（办学地点：前卫南区；住宿费：待定）,617,12682,文科
吉林大学,广东,2024,含电子科学与技术,617,12682,文科
吉林大学,广东,2024,（住宿费：待定；办学地点：南岭校区）,616,13157,文科
吉林大学,广东,2024,含数学与应用数学,615,13665,文科
吉林大学,广东,2024,含物理学,614,14162,文科
吉林大学,广东,2024,（办学地点：南湖校区；住宿费：待定）,613,14685,文科
吉林大学,广东,2024,含测控技术与仪器,612,15214,文科
吉林大学,广东,2024,培养新能源汽车,612,15214,文科
吉林大学,广东,2024,含与新加坡国立大学“3+1+1”,610,16263,文科
吉林大学,广东,2024,（前卫南区）（待定）,610,16263,文科
吉林大学,广东,2024,含材料科学与工程,609,16821,文科
吉林大学,广东,2024,培养造型,609,16821,文科
吉林大学,广东,2024,（住宿费：待定；特征要求：不招色盲色弱；办学地点：,609,16821,文科
吉林大学,广东,2024,含生物科学,608,17353,文科
吉林大学,广东,2024,办学地点：前卫南区按大类招生,607,17910,文科
吉林大学,广东,2024,含交通运输,607,17910,文科
吉林大学,广东,2024,含环境科学,607,17910,文科
吉林大学,广东,2024,含土木工程,607,17910,文科
吉林大学,广东,2024,含食品科学与工程,607,17910,文科
吉林大学,广东,2024,含化学,605,19056,文科
吉林大学,广东,2024,学费：待定“物流管理-计算机科学与技术”双学士学位,605,19056,文科
吉林大学,广东,2024,（学费：待定“工商管理-国际经济与贸易”双学士学位,604,19663,文科
吉林大学,广东,2024,（培养数量经济人才；住宿费：待定；特征要求：不招单,604,19663,文科
吉林大学,广东,2024,请转氨酶异常的考生慎重报考；培养具有应用型创新能力和国际视野的高层次复合型人才）（PPE哲学,605,2466,文科
吉林大学,江苏,2024,（涉外法治人才试验班）（前卫南区）,629,798,文科
吉林大学,江苏,2024,（前卫南区）,628,861,文科
吉林大学,江苏,2024,（汉语言文学+历史学）（双学士学位培养项目）（匡亚,623,1181,文科
吉林大学,江苏,2024,（以下专业在前卫南区学习）,619,1506,文科
吉林大学,江苏,2024,（含经济学等4个专业）（以下专业在前卫南区学习）,615,1906,文科
吉林大学,江苏,2024,（只招英语考生）（以下专业在前卫南区学习）,615,1906,文科
吉林大学,江苏,2024,社会学,613,2155,文科
吉林大学,江苏,2024,新闻学,613,2155,文科
吉林大学,江苏,2024,物理学类,650,4770,文科
吉林大学,江苏,2024,计算机科学与技术,649,5059,文科
吉林大学,江苏,2024,（王湘浩班）（以下专业在前卫南区学习）,648,5322,文科
吉林大学,江苏,2024,电子科学与技术,645,6275,文科
吉林大学,江苏,2024,（5+3一体化）（白求恩第一临床医学院）（以下专业,641,7633,文科
吉林大学,江苏,2024,（饶斌班）（南岭校区）（以下专业除注明外在前卫南区,641,7633,文科
吉林大学,江苏,2024,含数学与应用数学,640,8014,文科
吉林大学,江苏,2024,（以下专业除注明外在前卫南区学习）,640,8014,文科
吉林大学,江苏,2024,（5+3—体化）（儿科学）（以下专业在前卫南区学习,640,8014,文科
吉林大学,江苏,2024,第三,640,8014,文科
吉林大学,江苏,2024,物理学,639,8379,文科
吉林大学,江苏,2024,（南岭校区）（以下专业除注明外在前卫南区学习）,639,8379,文科
吉林大学,江苏,2024,（南湖校区）（以下专业除注明外在前卫南区学习）,639,8379,文科
吉林大学,江苏,2024,（南岭校区（以下专业除注明外在前卫南区学习））,638,8779,文科
吉林大学,江苏,2024,（拔尖学生培养基地）（匡亚明班）（以下专业在前卫南,638,8779,文科
吉林大学,江苏,2024,含化学,636,9521,文科
吉林大学,江苏,2024,含材料科学与工程,635,9940,文科
吉林大学,江苏,2024,含生物科学,635,9940,文科
吉林大学,江苏,2024,土木工程,635,9940,文科
吉林大学,江苏,2024,环境科学,635,9940,文科
吉林大学,江苏,2024,含交通运输,634,10322,文科
吉林大学,江苏,2024,（物流管理+计算机科学与技术）（双学士学位培养项目,634,10322,文科
吉林大学,江苏,2024,食品科学与工程,634,10322,文科
吉林大学,江苏,2024,中外合作办学）（前卫南区）（第四年在俄罗斯托姆斯克理工大学学习,627,13550,文科
吉林大学,江苏,2024,工商管理,627,13550,文科
吉林大学,四川,2024,（认同并执行四川省少数民族加分项目和分值）,611,640,文科
吉林大学,四川,2024,匡亚明班,609,741,文科
吉林大学,四川,2024,包含专业：经济学,605,969,文科
吉林大学,四川,2024,认同并执行四川省少数民族加分项目和分值）（按类招。含考古学,601,1247,文科
吉林大学,四川,2024,（南岭校区）（认同并执行四川省少数民族加分项目和分,600,1319,文科
吉林大学,四川,2024,（招收英语语种考生）（认同并执行四川省少数民族加分,587,2629,文科
吉林大学,四川,2024,（认同并执行四川省少数民族加分项目和分值）（宜英语,570,5299,文科
吉林大学,四川,2024,包含专业:社会学,565,6417,文科
吉林大学,四川,2024,包含专业：新闻学,560,7650,文科
吉林大学,四川,2024,（白求恩班）（认同并执行四川省少数民族加分项目和分,657,3312,理科
吉林大学,四川,2024,（5+3一体化）（认同并执行四川省少数民族加分项目,652,4314,理科
吉林大学,四川,2024,包含专业:物理学,650,4759,理科
吉林大学,四川,2024,（饶斌班）（南岭校区）（认同并执行四川省少数民族加,646,5705,理科
吉林大学,四川,2024,（认同并执行四川省少数民族加分项目和分值）,645,5976,理科
吉林大学,四川,2024,包含专业:数学与应用数学,644,6240,理科
吉林大学,四川,2024,（认同并执行四川省少数民族加分项目和分值）（宜英语,644,6240,理科
吉林大学,四川,2024,包含专业:电子科学与技术,643,6530,理科
吉林大学,四川,2024,（认同并执行四川省少数民族加分项目和分值）（白求恩,643,6530,理科
吉林大学,四川,2024,（南岭校区）（认同并执行四川省少数民族加分项目和分,641,7109,理科
吉林大学,四川,2024,（黄大年班）（认同并执行四川省少数民族加分项目和分,641,7109,理科
吉林大学,四川,2024,（南湖校区）（认同并执行四川省少数民族加分项目和分,640,7412,理科
吉林大学,四川,2024,认同并执行四川省少数民族加分项目和分值）（宜英语语种考生就读。招有专业志愿考生,640,7412,理科
吉林大学,四川,2024,（数量经济）（认同并执行四川省少数民族加分项目和分,639,7684,理科
吉林大学,四川,2024,（双学士学位）（认同并执行四川省少数民族加分项目和,639,7684,理科
吉林大学,四川,2024,包含专业:经济学,639,7684,理科
吉林大学,四川,2024,认同并执行四川省少数民族加分项目和分值）（按类招。含会计学,638,7997,理科
吉林大学,四川,2024,包含专业:工商管理,638,7997,理科
吉林大学,四川,2024,包含专业：化学,637,8317,理科
吉林大学,四川,2024,包含专业:生物科学,637,8317,理科
吉林大学,四川,2024,包含专业:水文与水资源工程,637,8317,理科
吉林大学,四川,2024,认同并执行四川省少数民族加分项目和分值）（入校后可申请新加坡国立大学3+1+1,637,8317,理科
吉林大学,四川,2024,包含专业:食品科学与工程,637,8317,理科
吉林大学,四川,2024,认同并执行四川省少数民族加分项目和分值）（按类招。含勘查技术与工程,636,8632,理科
吉林大学,四川,2024,南岭校区）（包含专业:交通运输,636,8632,理科
吉林大学,四川,2024,包含专业:土木工程,636,8632,理科
吉林大学,四川,2024,包含专业：地质学,636,8632,理科
吉林大学,四川,2024,包含专业:信息管理与信息系统,636,8632,理科
吉林大学,四川,2024,（生物育种班）（认同并执行四川省少数民族加分项目和,620,15090,理科
吉林大学,四川,2024,包含专业:农学,611,19766,理科
吉林大学,湖北,2024,匡亚明班,613,1224,文科
吉林大学,湖北,2024,（办学地点：前卫南区）,606,1695,文科
吉林大学,湖北,2024,经济学,604,1853,文科
吉林大学,湖北,2024,新闻学,601,2082,文科
吉林大学,湖北,2024,社会学,600,2176,文科
吉林大学,湖北,2024,按类招。含考古学,600,2176,文科
吉林大学,湖北,2024,（涉外法治人才试验班；办学地点：前卫南区）,623,747,文科
吉林大学,湖北,2024,（办学地点：前卫南区）（国家专项计划）,619,908,文科
吉林大学,湖北,2024,按类招。含政治学与行政学,606,1695,文科
吉林大学,湖北,2024,（宜英语语种考生就读；办学地点：前卫南区）,603,1930,文科
吉林大学,湖北,2024,（5+3一体化；白求恩第一临床医学院；办学地点：前,635,5543,文科
吉林大学,湖北,2024,唐敖庆班；物理学类,633,5982,文科
吉林大学,湖北,2024,电子科学与技术,632,6243,文科
吉林大学,湖北,2024,5+3一体化,632,6243,文科
吉林大学,湖北,2024,（饶斌班；新能源汽车与智能网联汽车方向；办学地点：,632,6243,文科
